id,學校,資料網址,縣市,鄉鎮市區,公私立,住址,電話,核定人數,營運狀態,處分日期,裁處文號,違反之規定,負責人/行為人,處分內容,處分依據
ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABYAHgAVgBKAEIASwBoADUASgB3AHMAawAyAEIAMQBVAGgAawBVAEYAbABNAD0A,新竹縣私立安安幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABYAHgAVgBKAEIASwBoADUASgB3AHMAawAyAEIAMQBVAGgAawBVAEYAbABNAD0A,新竹縣,竹北市,私立,[302]大同街26號,(03)5527609,105,正常,2019/06/07,府教幼字第108375340號,第34條,負責人：劉郁謙,"罰鍰：6,000元",第26條第2項
ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABUADcARAArAEoARwB1AHEAdgBYAFUASQBjAE4ANwBVAEoANgBoAFIARwAwAD0A,新竹縣私立天聲幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABUADcARAArAEoARwB1AHEAdgBYAFUASQBjAE4ANwBVAEoANgBoAFIARwAwAD0A,新竹縣,竹北市,私立,[302]建國街75號,(03)5533533,180,正常,2020/02/13,府教幼字第1093710803號,第49條(107/6/27修正公布),負責人：蔡昌榮,"罰鍰：6,000元",第26條第3項
ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣私立嘉德琳幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣,竹北市,私立,[302]自強六街23號,(03)6673261,120,正常,2020/07/14,府教幼字第1093715055號,第49條(107/6/27修正公布),負責人：萬瑞琴,"罰鍰：15,000元",第8條第6項--招收人數限制
ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣私立嘉德琳幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣,竹北市,私立,[302]自強六街23號,(03)6673261,120,正常,2020/07/14,府教幼字第1093715055號,第47條第1項(107/6/27修正公布),負責人：萬瑞琴,"罰鍰：50,000元",第15條第3項
ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣私立嘉德琳幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣,竹北市,私立,[302]自強六街23號,(03)6673261,120,正常,2020/07/14,府教幼字第1093715055號,第49條(107/6/27修正公布),負責人：萬瑞琴,"罰鍰：6,000元",第29條第1項
ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣私立嘉德琳幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣,竹北市,私立,[302]自強六街23號,(03)6673261,120,正常,2020/07/14,府教幼字第1093715055號,第51條(107/6/27修正公布),負責人：萬瑞琴,"罰鍰：6,000元",第41條第2項
ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣私立嘉德琳幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣,竹北市,私立,[302]自強六街23號,(03)6673261,120,正常,2020/07/14,府教幼字第1093715055號,第51條(107/6/27修正公布),負責人：萬瑞琴,"罰鍰：3,000元",第16條第4項
ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣私立嘉德琳幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣,竹北市,私立,[302]自強六街23號,(03)6673261,120,正常,2020/07/14,府教幼字第1093715055號,第34條,負責人：萬瑞琴,"罰鍰：15,000元",第26條第2項
ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣私立嘉德琳幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣,竹北市,私立,[302]自強六街23號,(03)6673261,120,正常,2019/12/18,府教幼字第1083732011號,第49條(107/6/27修正公布),負責人：萬瑞琴,"罰鍰：6,000元",第8條第6項--招收人數限制
ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣私立嘉德琳幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=ZABCAEEAegBqAHEAagBIADAAYQA1AGsAVABFAGUAWgAwAHIAcgBrAE8AUgBHADAAZAB1AEQAVwA3AEQAVQBwAHIARwBMAEwATgBQAEsAegB0ADYANgB4AG0ASAA5AHIANQBrADkAbQBqADIAdwBYADEATwBaADUAQgA5AEMAVQBpAG8AVgBqAFgAYgA2AFEAMwBVAG0ASgBmAGEANwBHAGYAcQBHAFMAdABlAGoAaABzAEQAcAB2ADcARgBzADQAMABlAGwANABzAGQAYgA5AHIANABrAD0A,新竹縣,竹北市,私立,[302]自強六街23號,(03)6673261,120,正常,2019/12/18,府教幼字第1083732011號,第34條,負責人：萬瑞琴,"罰鍰：6,000元",第26條第2項
