id,學校,資料網址,縣市,鄉鎮市區,公私立,住址,電話,核定人數,營運狀態,處分日期,裁處文號,違反之規定,負責人/行為人,處分內容,處分依據
QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagA2AFQAcwBFAGwAbwB1AGwAMABRAC8AMwBxAFcAUAArAGsARwBzADUAOAAwAD0A,臺中市私立振興幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagA2AFQAcwBFAGwAbwB1AGwAMABRAC8AMwBxAFcAUAArAGsARwBzADUAOAAwAD0A,臺中市,東區,私立,[401]振興路412巷19號,(04)22126754,33,正常,2020/03/23,中市教幼字第1090022552號,第34條,負責人：何石萬,"罰鍰：6,000元",第26條第2項
QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAFIASQBBAGgAYgBDAGEAZgBZAFIAVwBIAFQAMQBkAHAAOABnADUAZgBZAD0A,臺中市私立天擎幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAFIASQBBAGgAYgBDAGEAZgBZAFIAVwBIAFQAMQBkAHAAOABnADUAZgBZAD0A,臺中市,東區,私立,[401]六順路141號,(04)22800738,218,正常,2019/03/05,中市教幼字第1080015544號,第49條(107/6/27修正公布),負責人：林士鈞,"罰鍰：15,000元",第8條第6項--招收人數限制
QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAFIASQBBAGgAYgBDAGEAZgBZAFIAVwBIAFQAMQBkAHAAOABnADUAZgBZAD0A,臺中市私立天擎幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAFIASQBBAGgAYgBDAGEAZgBZAFIAVwBIAFQAMQBkAHAAOABnADUAZgBZAD0A,臺中市,東區,私立,[401]六順路141號,(04)22800738,218,正常,2018/08/03,中市教幼字第1070067950號,第49條(107/6/27修正公布),負責人：林士鈞,"罰鍰：6,000元",第8條第6項--招收人數限制
QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAGsAZQBjADQAMQB1AFMANQB6AHIAbgB2AEcAcgBXAHoATQBQAGMAUABFAD0A,臺中市私立世紀奎幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAGsAZQBjADQAMQB1AFMANQB6AHIAbgB2AEcAcgBXAHoATQBQAGMAUABFAD0A,臺中市,東區,私立,[401]忠孝路268號,(04)22805771,96,正常,2020/09/23,中市教幼字第1090081539號,第47條第1項(107/6/27修正公布),負責人：李奎鋒,"罰鍰：50,000元",第15條第3項
QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAGsAZQBjADQAMQB1AFMANQB6AHIAbgB2AEcAcgBXAHoATQBQAGMAUABFAD0A,臺中市私立世紀奎幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAGsAZQBjADQAMQB1AFMANQB6AHIAbgB2AEcAcgBXAHoATQBQAGMAUABFAD0A,臺中市,東區,私立,[401]忠孝路268號,(04)22805771,96,正常,2020/06/10,中市教幼字第1090047024號,第34條,負責人：李奎鋒,"罰鍰：15,000元",第26條第2項
QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAGsAZQBjADQAMQB1AFMANQB6AHIAbgB2AEcAcgBXAHoATQBQAGMAUABFAD0A,臺中市私立世紀奎幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAGsAZQBjADQAMQB1AFMANQB6AHIAbgB2AEcAcgBXAHoATQBQAGMAUABFAD0A,臺中市,東區,私立,[401]忠孝路268號,(04)22805771,96,正常,2020/06/10,中市教幼字第1090047024號,第49條(107/6/27修正公布),負責人：李奎鋒,"罰鍰：15,000元",第29條第1項
QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAGsAZQBjADQAMQB1AFMANQB6AHIAbgB2AEcAcgBXAHoATQBQAGMAUABFAD0A,臺中市私立世紀奎幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAGsAZQBjADQAMQB1AFMANQB6AHIAbgB2AEcAcgBXAHoATQBQAGMAUABFAD0A,臺中市,東區,私立,[401]忠孝路268號,(04)22805771,96,正常,2020/06/10,中市教幼字第1090047024號,第49條(107/6/27修正公布),負責人：李奎鋒,"罰鍰：6,000元",第8條第6項--招收人數限制
QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAGsAZQBjADQAMQB1AFMANQB6AHIAbgB2AEcAcgBXAHoATQBQAGMAUABFAD0A,臺中市私立世紀奎幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAGsAZQBjADQAMQB1AFMANQB6AHIAbgB2AEcAcgBXAHoATQBQAGMAUABFAD0A,臺中市,東區,私立,[401]忠孝路268號,(04)22805771,96,正常,2020/02/17,中市教幼字第1090011253號,第34條,負責人：李奎鋒,"罰鍰：6,000元",第26條第2項
QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAGsAZQBjADQAMQB1AFMANQB6AHIAbgB2AEcAcgBXAHoATQBQAGMAUABFAD0A,臺中市私立世紀奎幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAGsAZQBjADQAMQB1AFMANQB6AHIAbgB2AEcAcgBXAHoATQBQAGMAUABFAD0A,臺中市,東區,私立,[401]忠孝路268號,(04)22805771,96,正常,2020/02/17,中市教幼字第1090011253號,第49條(107/6/27修正公布),負責人：李奎鋒,"罰鍰：6,000元",第29條第1項
QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAGsAZQBjADQAMQB1AFMANQB6AHIAbgB2AEcAcgBXAHoATQBQAGMAUABFAD0A,臺中市私立世紀奎幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=QQBLAFEARgBvAEMAZwBBAEgAOABkADcAUABrAG8AQQBwAEgAZABXAEMAWABEAGUAbABOAFkAcABpAHQAWQBDAGcAcQByADYAMQBpAFYAWABaAFoAVQBKACsASQAyAHAAdwA4AGsASABrAEgATQAyAEsAUABaAGMAWQAvAFoARwBiAFIAUABqADUAUABGAEMALwBwADYAcgBXADAARgB6AEcAdwBEAFIAagAwAGsAZQBjADQAMQB1AFMANQB6AHIAbgB2AEcAcgBXAHoATQBQAGMAUABFAD0A,臺中市,東區,私立,[401]忠孝路268號,(04)22805771,96,正常,2018/07/04,中市教幼字第1070057987號,第45條(107/6/27修正公布),負責人：郭建宏,"罰鍰：12,000元",第8條第1項
