id,學校,資料網址,縣市,鄉鎮市區,公私立,住址,電話,核定人數,營運狀態,處分日期,裁處文號,違反之規定,負責人/行為人,處分內容,處分依據
YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATABBAFcARABqAGIALwBIAEsAWABTAEEAUABoAG4AeABPADYAeABwAHUAVABVADUASwBrAGUAZgBzAHkAKwBnADcAagBFAEQAcgAyADMAcwAwAGMANQA0AD0A,宜蘭縣私立芝蔴村國際幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATABBAFcARABqAGIALwBIAEsAWABTAEEAUABoAG4AeABPADYAeABwAHUAVABVADUASwBrAGUAZgBzAHkAKwBnADcAagBFAEQAcgAyADMAcwAwAGMANQA0AD0A,宜蘭縣,宜蘭市,私立,[260]中華路233號,(03)9368768,370,正常,2020/02/14,府教特字第1090016780號,第49條(107/6/27修正公布),負責人：陳邦禎,"罰鍰：6,000元",第43條第3項--學生交通車
YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATABBAFcARABqAGIALwBIAEsAWABTAEEAUABoAG4AeABPADYAeABwAHUAVABhAGIATQBhAGkASgBTAE4AZgBtAEQAKwB4AFMAVQA5AHEAeAA5AGIAUwBnAD0A,宜蘭縣私立康寶爾幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATABBAFcARABqAGIALwBIAEsAWABTAEEAUABoAG4AeABPADYAeABwAHUAVABhAGIATQBhAGkASgBTAE4AZgBtAEQAKwB4AFMAVQA5AHEAeAA5AGIAUwBnAD0A,宜蘭縣,宜蘭市,私立,[260]中山路二段6號,(03)9310288,230,正常,2020/03/31,府教特字第1090052186號,第49條(107/6/27修正公布),負責人：林麗玲,"罰鍰：6,000元",第43條第3項--學生交通車
YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATABBAFcARABqAGIALwBIAEsAWABTAEEAUABoAG4AeABPADYAeABwAHUAVABTAFkAcAA1AGYAaQBzACsATgBrAEEARQBuAHYAWgBrAEcAWgBmAGsANABRAD0A,宜蘭縣私立安琪卡幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATABBAFcARABqAGIALwBIAEsAWABTAEEAUABoAG4AeABPADYAeABwAHUAVABTAFkAcAA1AGYAaQBzACsATgBrAEEARQBuAHYAWgBrAEcAWgBmAGsANABRAD0A,宜蘭縣,宜蘭市,私立,[260]中山路五段159、161號,(03)9289199,160,正常,2019/09/10,府教特字第1080152680號,第34條,負責人：林鈺璉,"罰鍰：6,000元",第26條第2項
YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATABBAFcARABqAGIALwBIAEsAWABTAEEAUABoAG4AeABPADYAeABwAHUAVABTAFkAcAA1AGYAaQBzACsATgBrAEEARQBuAHYAWgBrAEcAWgBmAGsANABRAD0A,宜蘭縣私立安琪卡幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATABBAFcARABqAGIALwBIAEsAWABTAEEAUABoAG4AeABPADYAeABwAHUAVABTAFkAcAA1AGYAaQBzACsATgBrAEEARQBuAHYAWgBrAEcAWgBmAGsANABRAD0A,宜蘭縣,宜蘭市,私立,[260]中山路五段159、161號,(03)9289199,160,正常,2019/09/10,府教特字第1080152680號,第49條(107/6/27修正公布),負責人：林鈺璉,"罰鍰：6,000元",第43條第4項
YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATABBAFcARABqAGIALwBIAEsAWABTAEEAUABoAG4AeABPADYAeABwAHUAVABXAFQALwBRADAASQBHAEMAdQB1AEEAUQB3AHAAawAxADEAKwBTAGoAeQBJAD0A,宜蘭縣私立長春藤幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATABBAFcARABqAGIALwBIAEsAWABTAEEAUABoAG4AeABPADYAeABwAHUAVABXAFQALwBRADAASQBHAEMAdQB1AEEAUQB3AHAAawAxADEAKwBTAGoAeQBJAD0A,宜蘭縣,宜蘭市,私立,[260]東港路二段267巷35弄3、9、11、13號,(03)9385383,148,正常,2020/02/17,府教特字第1090025138號,第49條(107/6/27修正公布),負責人：廖恒毅,"罰鍰：6,000元",第8條第6項--招收人數限制
YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATABBAFcARABqAGIALwBIAEsAWABTAEEAUABoAG4AeABPADYAeABwAHUAVABWAGgAYwBWADYANgB5AEUAVgB2AGoAWgBlAFEAaABtADIAVQBqADIAaABBAD0A,宜蘭縣私立培爾傑特幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATABBAFcARABqAGIALwBIAEsAWABTAEEAUABoAG4AeABPADYAeABwAHUAVABWAGgAYwBWADYANgB5AEUAVgB2AGoAWgBlAFEAaABtADIAVQBqADIAaABBAD0A,宜蘭縣,宜蘭市,私立,[260]民族路582號,(03)9321666,100,正常,2018/09/20,府教特字第1070154151號,第49條(107/6/27修正公布),負責人：黃譯頡,"罰鍰：6,000元",第26條第3項
YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATAA3AHMAeQBLADcAYwA1AFMAMgA0AC8ARgBiAEgAZABsAFoAWgBWADcAVQA3AHEARQAvAGkAZABLAFcALwBKAEgAMQBQAHAAeABoAHIAMwA1AGoAbgBjAD0A,宜蘭縣私立赫伯特幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATAA3AHMAeQBLADcAYwA1AFMAMgA0AC8ARgBiAEgAZABsAFoAWgBWADcAVQA3AHEARQAvAGkAZABLAFcALwBKAEgAMQBQAHAAeABoAHIAMwA1AGoAbgBjAD0A,宜蘭縣,頭城鎮,私立,[261]公園路100、102號,(03)9780601,116,正常,2019/09/10,府教特字第1080145853號,第49條(107/6/27修正公布),負責人：關子贒,"罰鍰：6,000元",第26條第2項
YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATABwAGwAYQBpADgAOABDAFoAYwBuADkAZwByAEMAQgAxAGIAdQB5ADQAeQBZAC8AbQBiADcAagAzAGIAcQBpAGIANgA5ACsAVwB5ADUAYgB5AHMAcQB3AD0A,財團法人大三鬮慈惠寺附設宜蘭縣私立幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATABwAGwAYQBpADgAOABDAFoAYwBuADkAZwByAEMAQgAxAGIAdQB5ADQAeQBZAC8AbQBiADcAagAzAGIAcQBpAGIANgA5ACsAVwB5ADUAYgB5AHMAcQB3AD0A,宜蘭縣,員山鄉,私立,[264]賢德路二段299號,(03)9231729,130,正常,2020/01/21,府教特字第1090003357號,第34條,負責人：呂長和,"罰鍰：6,000元",第26條第2項
YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATAB6AC8AMgBZAFgAWABDAE4AYgBkAFcAVQBqADQAVQBWAFUAWgArAFMAVQByAFYAVgBRAG8AcAA1AHkARwBuAGYAbQBuAGcARwBsAEYAZwBZAEgAKwA4AD0A,宜蘭縣私立小甜甜幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATAB6AC8AMgBZAFgAWABDAE4AYgBkAFcAVQBqADQAVQBWAFUAWgArAFMAVQByAFYAVgBRAG8AcAA1AHkARwBuAGYAbQBuAGcARwBsAEYAZwBZAEgAKwA4AD0A,宜蘭縣,羅東鎮,私立,[265]南宜二路16號,(03)9546707,135,正常,2019/05/06,府教特字第1080067884號,第49條(107/6/27修正公布),負責人：俞劉瓊真,"罰鍰：6,000元",第43條第3項--學生交通車
YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATAB6AC8AMgBZAFgAWABDAE4AYgBkAFcAVQBqADQAVQBWAFUAWgArAFMAVQB0ADUAVwArADIAZwBIADQASwBNAEoAVABDAGoARQBuAG0AbABBAGsAawBjAD0A,宜蘭縣私立龍之堡幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=YwBSAGUAQQBaAHcASABNAGMAOAByADEAbQBCAGoAWQBKAC8AeABqADQAVwBwAFkAdwBSADUATgBkAHUARwBlAG4AUQB0ADQAWgBOAHMAMQB3ADAAQwBCAGIAUwBUAFcAeABCAE0AWQBLAGEAUQBBAFoAbwBpAC8AWgBVAEUATAB6AC8AMgBZAFgAWABDAE4AYgBkAFcAVQBqADQAVQBWAFUAWgArAFMAVQB0ADUAVwArADIAZwBIADQASwBNAEoAVABDAGoARQBuAG0AbABBAGsAawBjAD0A,宜蘭縣,羅東鎮,私立,[265]公正路300巷25號,(03)9557685,178,正常,2018/09/20,府教特字第1070154150號,第49條(107/6/27修正公布),負責人：林崇營,"罰鍰：6,000元",第38條第2項
